,bandwidth,delay,buffer_size,algorithm,bytes_sent,time_elapsed,goodput,retransmits,host_cpu,remote_cpu
278,100,50,50000,bbr,26083328,10.000744,20865110.035813335,0,0.5336664284381873,1.1193732506144225
279,100,50,50000,cubic,97255424,10.000108,77803498.92221163,0,1.0039895500627807,2.0439562705708814
280,100,75,100,bbr,110231552,10.000101,88184350.9380555,4474,0.9820096278841886,1.5275765271598045
281,100,75,100,cubic,8992080,10.000729,7193139.620121693,280,0.748564911654353,0.3142100425180656
282,100,75,1000,bbr,69861376,10.000223,55887854.50084463,523,0.8161537004691846,1.9994420886763242
283,100,75,1000,cubic,50462720,10.000312,40368916.48980552,989,0.8753461904729547,1.941867225337865
284,100,75,10000,bbr,41025536,10.000126,32820015.267807625,0,0.7838753627591977,1.572702292348798
285,100,75,10000,cubic,80609280,10.00008,64486908.10473516,0,0.8964108812616695,1.907415014817005
286,100,75,20000,bbr,33161216,10.000376,26527975.34812691,0,0.8017284275149787,1.5809575735691663
287,100,75,20000,cubic,88080384,10.000115,70463496.869786,0,0.887928781640599,1.931006160802803
288,100,75,50000,bbr,34340864,10.000078,27472476.914680064,0,0.7783103283212445,1.564941931082072
289,100,75,50000,cubic,88211456,10.000074,70568642.5920448,0,0.882994985725437,1.9449229365853478
290,100,100,100,bbr,107347968,10.000077,85877713.1416088,4479,1.383710090887905,1.422808732763417
291,100,100,100,cubic,8285456,10.001033,6627680.160639406,240,1.0111604200916209,0.2629490979457937
292,100,100,1000,bbr,71041024,10.000069,56832427.056253314,1075,1.103056716586651,2.1260111778792337
293,100,100,1000,cubic,49152000,10.000102,39321198.92377098,375,1.0281209905872388,1.8787212485209477
294,100,100,10000,bbr,44957696,10.000199,35965441.08772235,0,1.090318778379948,1.864400393560248
295,100,100,10000,cubic,73531392,10.000182,58824043.002417356,0,1.2616634236821542,1.9185471793329394
296,100,100,20000,bbr,42336256,10.000102,33868659.33967473,0,1.0866074903359684,1.6981564894592134
297,100,100,20000,cubic,76283904,10.000135,61026299.34495884,0,1.0903370485786577,1.8173516300385577
298,100,100,50000,bbr,43122688,10.000354,34496929.208706014,0,1.0204139513039752,1.7731257191897676
299,100,100,50000,cubic,75104256,10.000128,60082635.7422625,0,1.07051183318229,1.82261258059603
300,100,150,100,bbr,90701824,10.000079,72560885.96900085,5649,1.6766215145455232,1.427136895988086
301,100,150,100,cubic,6217712,10.001042,4973651.345529796,240,1.4410597815424828,0.1618605233864523
302,100,150,1000,bbr,79036416,10.000139,63228253.9272704,6883,1.4897597235980922,1.1084933147436655
303,100,150,1000,cubic,27000832,10.000449,21599695.773659762,2611,1.490391054918229,0.659400550839448
304,100,150,10000,bbr,57933824,10.000092,46346632.81097814,0,1.4349668344438826,0.9246318907215106
305,100,150,10000,cubic,56492032,10.000153,45192934.148107536,0,1.515023598843711,1.5773571827907378
306,100,150,20000,bbr,47579136,10.000138,38062783.53358724,0,1.528495969964356,2.027249223695443
307,100,150,20000,cubic,67239936,10.000083,53791502.33053066,0,1.539080771814657,1.4239091696724282
308,100,150,50000,bbr,48889856,10.000082,39111564.0851745,0,1.4863554009808235,2.0380844522421135
309,100,150,50000,cubic,65798144,10.000123,52637867.754226625,0,1.530039490458477,1.6824149399668629
310,100,200,100,bbr,77201408,10.000113,61760428.50715786,5630,1.9639600721661425,1.470742355338702
311,100,200,100,cubic,7526704,10.000242,6021217.486536826,231,1.8799883277805118,0.24512764205325283
312,100,200,1000,bbr,69730304,10.000077,55783813.66463479,2685,2.1337591322470932,1.4544927770919414
313,100,200,1000,cubic,37224448,10.000093,29779281.45268249,1725,1.928866034454042,1.4369464906583456
314,100,200,10000,bbr,53608448,10.00022,42885814.91207193,0,2.1131824489537823,0.9768645243397905
315,100,200,10000,cubic,55705600,10.000089,44564083.379657924,0,1.9763149935328528,1.5728219153388352
316,100,200,20000,bbr,54132736,10.000163,43305482.9206284,0,1.9164370315199988,0.9334786846526045
317,100,200,20000,cubic,55967744,10.000094,44773774.32652133,0,1.9597221611437594,1.5049974509031738
318,100,200,50000,bbr,53870592,10.000223,43095512.570069686,0,1.9243007815559536,0.9538756863151747
319,100,200,50000,cubic,55312384,10.000091,44249504.529508784,0,1.953529856529753,1.5197621195416124
320,250,5,100,bbr,240254976,10.000072,192202596.941302,11605,0.627329158456869,2.0719620249559254
321,250,5,100,cubic,62820032,10.000179,50255126.033244,736,0.147897507356706,1.9063458521710819
322,250,5,1000,bbr,23986176,10.001027,19186970.29815038,261,0.08792397350107935,1.112216039255716
323,250,5,1000,cubic,280887296,10.000085,224707926.78262234,118,0.636836466107453,2.3495388422809085
324,250,5,10000,bbr,12189696,10.001035,9750747.597623646,0,0.0764813204477525,0.37039147925146587
325,250,5,10000,cubic,292421632,10.000086,233935293.7564737,0,0.44914883750681184,2.3249026225410425
326,250,5,20000,bbr,12189696,10.001041,9750741.747784056,0,0.07851647858233304,0.3770252934002756
327,250,5,20000,cubic,292552704,10.000077,234040361.08921963,0,0.9264265808905298,2.2895020199217373
328,250,5,50000,bbr,17432576,10.001033,13944620.32072087,0,0.08621634945748355,0.39587853515528815
329,250,5,50000,cubic,288358400,10.00008,230684874.5210038,0,1.6225200522339014,2.383880581121364
330,250,10,100,bbr,250347520,10.000085,200276313.651334,8641,0.677074697112969,1.98147607322796
331,250,10,100,cubic,53920624,10.000182,43135714.130002834,681,0.17194166909997574,1.8469441697085693
332,250,10,1000,bbr,73793536,10.000245,59033382.4821292,369,0.3598351368908145,2.2373337348592646
333,250,10,1000,cubic,230293504,10.000081,184233310.91018164,632,0.6393735812031337,2.3096572458835074
334,250,10,10000,bbr,14811136,10.001046,11847669.533766767,0,0.12719541040958954,0.47276285103218885
335,250,10,10000,cubic,288882688,10.000091,231104047.3531691,0,0.464260034219222,2.2060557511491226
336,250,10,20000,bbr,13500416,10.001029,10799221.560101464,0,0.12846688056901837,0.5513686423721332
337,250,10,20000,cubic,290717696,10.000079,232572319.47867614,0,1.52994529073472,2.2024830012623617
338,250,10,50000,bbr,17432576,10.001032,13944621.715039007,0,0.13084968547778608,0.513179104821758
339,250,10,50000,cubic,287309824,10.00008,229846020.43183655,0,0.49019412567756365,2.286864058004262
340,250,25,100,bbr,280887296,10.000095,224707702.07683027,10860,0.8544564890480875,1.8501380684420932
341,250,25,100,cubic,21233664,10.001046,16985154.552833773,660,0.338160592872405,0.640992266840771
342,250,25,1000,bbr,190447616,10.000087,152356767.29612452,594,0.765439996578641,2.709449865782347
343,250,25,1000,cubic,111149056,10.000118,88918195.56529233,1285,0.43831886559006833,2.1298775915725607
344,250,25,10000,bbr,43253760,10.001033,34599433.87848035,0,0.3788023147259536,1.2976179286120664
345,250,25,10000,cubic,258080768,10.000086,206462838.81958616,0,0.6142644908120687,2.3332539541281854
346,250,25,20000,bbr,43253760,10.000372,34601720.81598564,0,0.3102458752266901,1.1555920001084365
347,250,25,20000,cubic,259391488,10.000076,207511613.31173882,0,0.77290857005727,2.4724609323983864
348,250,25,50000,bbr,40894464,10.000267,32714697.717570942,0,0.363664910726625,1.135746458139089
349,250,25,50000,cubic,262012928,10.000102,209608204.39631516,0,0.8237763809257932,2.2971130349914852
350,250,50,100,bbr,263716864,10.000073,210971951.10475692,14722,1.0140466328526954,1.5650862048813174
351,250,50,100,cubic,16777216,10.001035,13420383.790277706,678,0.537903805230538,0.49808905882106025
352,250,50,1000,bbr,207093760,10.000075,165673765.44675913,1200,1.289295182751365,2.3611849793429127
353,250,50,1000,cubic,88735744,10.000288,70986550.78733733,1623,0.6644857290987738,1.910802630367505
354,250,50,10000,bbr,92930048,10.000156,74342878.65109304,0,0.8721734081801152,2.0369697863357983
355,250,50,10000,cubic,203423744,10.000086,162737595.65667737,0,0.8030758499082173,1.71073717038493
356,250,50,20000,bbr,93323264,10.000084,74657984.0729338,0,0.860479711214155,1.9985046177034238
357,250,50,20000,cubic,204603392,10.000076,163681469.6208309,0,0.7810905526283544,2.1903811991778754
358,250,50,50000,bbr,92012544,10.000131,73609070.92117094,0,0.8669478497162307,1.7855131766185977
359,250,50,50000,cubic,204734464,10.000097,163785982.47597,0,0.777537348122992,1.6143153052298984
360,250,75,100,bbr,206962688,10.000077,165568875.5196585,12738,1.4215065886569733,1.3336827065706487
361,250,75,100,cubic,14024704,10.000349,11219371.643929627,477,0.7623372102527424,0.2871227401329286
362,250,75,1000,bbr,225312768,10.000074,180248880.55828387,4206,1.2615166507267328,2.0787440472054737
363,250,75,1000,cubic,56098816,10.000093,44878635.428690515,2618,0.972343892217987,1.6202537015446077
364,250,75,10000,bbr,151912448,10.000116,121528548.66883543,0,0.8907294475799955,1.1527207182015036
365,250,75,10000,cubic,137887744,10.000101,110309081.0782811,0,0.9616865932829782,1.7533956415647336
366,250,75,20000,bbr,151912448,10.000104,121528694.50157718,0,0.895426501463692,1.2088803640256223
367,250,75,20000,cubic,138149888,10.000111,110518683.64261156,0,1.0074549530855856,1.7757710747768611
368,250,75,50000,bbr,151912448,10.000071,121529095.54342164,0,0.905988016976597,1.1190275918305164
369,250,75,50000,cubic,138936320,10.000094,111148011.20869464,0,0.922169231392001,1.7997053060138293
370,250,100,100,bbr,196476928,10.000073,157180394.98311663,5189,1.1672451439777325,1.63837885056752
371,250,100,100,cubic,24772608,10.000189,19817711.845246125,483,0.9955794752285252,0.5283100987513463
372,250,100,1000,bbr,198311936,10.000072,158648406.531473,2203,1.1847699003665746,1.8430080840080374
373,250,100,1000,cubic,74448896,10.000178,59558056.66659133,1740,1.088050661544724,1.5906751374715427
374,250,100,10000,bbr,148504576,10.000141,118801985.69200175,0,1.1354179565610987,1.1680078921492547
375,250,100,10000,cubic,135921664,10.000079,108736472.18186978,0,1.2378080783598036,1.6620062675010254
376,250,100,20000,bbr,141426688,10.000129,113139890.89540745,0,1.126266961400076,1.1357404698478575
377,250,100,20000,cubic,143523840,10.000088,114818061.60105792,0,1.8032902410972587,1.4867669098634695
378,250,100,50000,bbr,140640256,10.000149,112510528.39312693,0,1.6584463980802069,1.166982069433566
379,250,100,50000,cubic,144179200,10.000088,115342344.98736411,0,1.4169485046483319,1.1364462880721171
380,250,150,100,bbr,145883136,10.000077,116705610.16680172,4678,1.5902389504168242,1.496580758376876
381,250,150,100,cubic,14417920,10.001027,11533151.545336293,430,1.5068473125459478,0.28617373987013917
382,250,150,1000,bbr,138805248,10.000073,111043387.78326918,912,1.5753134888275022,1.8507857369124188
383,250,150,1000,cubic,121765888,10.000089,97411843.43459344,1175,1.816973943083135,1.766927906933278
384,250,150,10000,bbr,135135232,10.000097,108107136.96077147,0,1.5759134745992935,1.1086684078477542
385,250,150,10000,cubic,137756672,10.000133,110203871.88850388,0,1.8654156233392678,1.0720020377473094
386,250,150,20000,bbr,135397376,10.000077,108317066.75858597,0,1.5691791253277572,1.0826988886863247
387,250,150,20000,cubic,137887744,10.00008,110309312.72549818,0,1.740128815563513,1.0136628380835349
388,250,150,50000,bbr,135266304,10.00009,108212069.29137638,0,1.5628880796001992,1.0329594019971626
389,250,150,50000,cubic,137101312,10.000082,109680150.22276816,0,1.608862828601616,0.9957222786762815
390,250,200,100,bbr,96075776,10.000131,76859613.9390574,1920,2.265909360662911,1.2064103065598026
391,250,200,100,cubic,26738688,10.000218,21390484.0874469,474,1.9057113384843818,0.5456747329197612
392,250,200,1000,bbr,102498304,10.000103,81997798.6226742,620,2.0148580656999653,1.2296041826443318
393,250,200,1000,cubic,70909952,10.000083,56727490.76182668,2337,2.046183128474004,1.165428357371102
394,250,200,10000,bbr,126222336,10.000082,100977040.78826553,0,1.984745361635249,0.9851197779108203
395,250,200,10000,cubic,127270912,10.000104,101815670.71702453,0,2.040213784207862,0.7942629549562127
396,250,200,20000,bbr,125829120,10.000122,100662067.92277135,0,2.375889039632591,0.964337746470212
397,250,200,20000,cubic,128581632,10.00008,102864482.68413852,0,2.0374171293351737,0.796022726438067
398,250,200,50000,bbr,126353408,10.000124,101081472.98973493,0,1.9906975917411338,1.0567565510649106
399,250,200,50000,cubic,129892352,10.000088,103912967.16588894,0,2.49299093086678,0.876199214485313
400,500,5,100,bbr,485359616,10.00007,388284974.8051764,37975,0.8369412084500616,2.024731391612284
401,500,5,100,cubic,118489088,10.000154,94789810.6369162,1931,0.2754548512594695,1.7879032194391051
402,500,5,1000,bbr,202244096,10.000079,161793998.62741086,1133,0.5775075017302475,2.475874433838671
403,500,5,1000,cubic,401604608,10.000082,321281051.8953744,396,0.7838241261000152,3.015159158636296
404,500,5,10000,bbr,23986176,10.000108,19188733.56167753,0,0.0918641181408882,0.6914491498222075
405,500,5,10000,cubic,580255744,10.000087,464200556.655157,0,1.693552901674723,2.2808610475781084
406,500,5,20000,bbr,23986176,10.000297,19188370.905384112,0,0.09287201543749035,0.4603907499060467
407,500,5,20000,cubic,580124672,10.000076,464096210.4688004,0,0.607759362218393,2.4537945162705115
408,500,5,50000,bbr,22675456,10.000545,18139376.20399688,0,0.08792000486947706,0.6627321105128812
409,500,5,50000,cubic,581173248,10.000086,464934599.9624404,0,1.9327470718107995,2.3144141216357
410,500,10,100,bbr,497025024,10.000081,397616798.5039321,29347,0.9036693529031093,1.9759343493702075
411,500,10,100,cubic,104071168,10.000159,83255610.6357909,1274,0.4915904197928433,1.9256792463272276
412,500,10,1000,bbr,336199680,10.000076,268957699.9214806,1177,0.7773542964871414,2.56919953061665
413,500,10,1000,cubic,267255808,10.000084,213802850.45605618,657,0.7168351338945732,2.3801168237257744
414,500,10,10000,bbr,23986176,10.000974,19187071.97918923,0,0.13881336085568777,0.7347471329840582
415,500,10,10000,cubic,577765376,10.000082,462208510.6902123,0,2.004663815395371,2.56070451734117
416,500,10,20000,bbr,31457280,10.000449,25164694.105234675,0,0.14396262707893595,0.7305934347151788
417,500,10,20000,cubic,571604992,10.000074,457280609.723488,0,0.7336311079906186,2.5361439407022113
418,500,10,50000,bbr,25296896,10.001032,20235428.50377841,0,0.1417599584478818,0.7280175235109094
419,500,10,50000,cubic,576978944,10.000076,461579647.19468135,0,1.166972539924527,2.684846435605576
420,500,25,100,bbr,518914048,10.000085,415127709.81446654,35826,1.6831099568347545,1.3880277284356113
421,500,25,100,cubic,48496640,10.000086,38796978.345986225,1821,0.3838632878830119,1.5211413996779128
422,500,25,1000,bbr,443809792,10.000081,355044957.73584235,2903,2.225299537468827,3.10231102035976
423,500,25,1000,cubic,151781376,10.000098,121423910.84567373,1749,0.729724533740355,2.097225051109298
424,500,25,10000,bbr,154927104,10.000109,123940332.25037847,0,0.7342543083278086,2.196614923386794
425,500,25,10000,cubic,441450496,10.000087,353157324.3312783,0,0.9187912046789368,3.1276264743043845
426,500,25,20000,bbr,155844608,10.000113,124674277.58066332,0,0.7376913910495966,2.2365282222529115
427,500,25,20000,cubic,440270848,10.000081,352213825.4680137,0,2.7181719283764254,3.052242528886266
428,500,25,50000,bbr,158859264,10.00008,127086394.50884393,0,0.734191959686266,2.383104037697083
429,500,25,50000,cubic,437780480,10.000078,350221652.27111226,0,0.8599018847415478,3.087915844368525
430,500,50,100,bbr,459931648,10.00007,367942742.80080044,4602,0.964536137167755,2.6470484344799967
431,500,50,100,cubic,39321600,10.000096,31456978.01301108,1109,0.6774069651105318,0.7468506603150862
432,500,50,1000,bbr,448528384,10.000073,358820087.813359,1704,0.960968025894536,2.19483881868282
433,500,50,1000,cubic,124649472,10.00008,99718779.8497612,2458,0.8251029712235413,1.9724577658809719
434,500,50,10000,bbr,291373056,10.000086,233096440.17061454,0,0.80585056509135,1.213653092442603
435,500,50,10000,cubic,293076992,10.000086,234459577.2476357,0,0.9053685440378706,1.9546274938126378
436,500,50,20000,bbr,291241984,10.000092,232991443.67871815,0,0.805624550178909,1.2917536159986969
437,500,50,20000,cubic,293601280,10.000088,234878957.06517783,0,0.8779478750185393,1.9503003023657723
438,500,50,50000,bbr,290848768,10.000088,232676966.84269178,0,0.8070970903470565,1.2288460782732844
439,500,50,50000,cubic,293470208,10.00008,234774288.20569435,0,0.8144669963680566,1.194050533740549
440,500,75,100,bbr,360316928,10.000086,288251063.44085443,1222,1.0961020912347654,2.4133765813550476
441,500,75,100,cubic,84672512,10.000115,67737230.62184785,665,0.9634410205438888,0.9003949779881284
442,500,75,1000,bbr,353763328,10.000071,283008653.03856343,1735,2.265247511633088,2.265347788586464
443,500,75,1000,cubic,115474432,10.000108,92378547.91168255,1140,1.1432634646980167,0.9572565487450387
444,500,75,10000,bbr,285605888,10.000075,228482996.77752414,0,1.0077933495055293,1.264704228497751
445,500,75,10000,cubic,286654464,10.000086,229321599.03424832,0,1.0896732902242765,1.2085040303259589
446,500,75,20000,bbr,284426240,10.000084,227539080.67172238,0,2.203720072928293,1.2735283695283361
447,500,75,20000,cubic,285605888,10.000104,228482334.1837245,0,1.0656399411798283,1.2219580137750767
448,500,75,50000,bbr,284295168,10.000085,227434201.2092897,0,1.0635003773983431,1.2838351108090413
449,500,75,50000,cubic,286130176,10.000083,228902240.91140044,0,1.0828801472458387,1.208026161411522
450,500,100,100,bbr,264634368,10.000077,211705864.26484516,1222,1.9579123357129844,1.6419720218335556
451,500,100,100,cubic,44302336,10.000213,35441113.90427384,897,1.0987647068946504,0.618623964389247
452,500,100,1000,bbr,267780096,10.00007,214222577.24195933,690,2.068131538292107,1.805176464251712
453,500,100,1000,cubic,262144000,10.000079,209713543.26300824,845,1.6135532899950178,1.44826863790195
454,500,100,10000,bbr,278134784,10.000075,222506158.403812,0,1.255687063405337,1.130311943055153
455,500,100,10000,cubic,279314432,10.000082,223449713.3123508,0,2.1438686063527324,1.2004428184063545
456,500,100,20000,bbr,278265856,10.000087,222610748.08649164,0,1.2625485713934106,1.1983632199036451
457,500,100,20000,cubic,277741568,10.000096,222191121.3652349,0,1.277826233091595,1.145786233840699
458,500,100,50000,bbr,278003712,10.000088,222401012.47109026,0,1.2607811178183685,1.2574959249925408
459,500,100,50000,cubic,279314432,10.000094,223449445.17521533,0,1.322925804244669,1.0778128936615692
460,500,150,100,bbr,169476096,10.000093,135579615.909572,126,1.598496992683621,1.8176412131216957
461,500,150,100,cubic,56623104,10.000143,45297835.4409532,787,1.50612581088561,0.8603255219724573
462,500,150,1000,bbr,181141504,10.000078,144912072.88583148,0,1.6268233421756668,1.3461794424488092
463,500,150,1000,cubic,133955584,10.000085,107163556.30977136,798,1.8262294642804926,1.1507936977079887
464,500,150,10000,bbr,180748288,10.000092,144597300.104839,0,1.6264813849867203,1.35143962003556
465,500,150,10000,cubic,184549376,10.000077,147638363.98459733,0,1.655266884324029,0.5634032285486267
466,500,150,20000,bbr,181272576,10.000075,145016973.17270118,0,1.6182834534825215,1.323256407930299
467,500,150,20000,cubic,183762944,10.000095,147008958.61489317,0,1.64339449665036,0.5734717943615323
468,500,150,50000,bbr,181272576,10.000078,145016929.66794857,0,1.6382710810068675,1.4637094093283132
469,500,150,50000,cubic,183500800,10.000076,146799524.32361513,0,1.7026009372648323,0.6072346483287306
470,500,200,100,bbr,126222336,10.000105,100976808.5435103,17,1.9999257496851535,0.9625398456222632
471,500,200,100,cubic,43253760,10.000254,34602129.1059207,742,1.949956324155774,0.780173987004649
472,500,200,1000,bbr,107872256,10.000125,86296726.09092386,41,1.9762508458463977,1.4674817698327975
473,500,200,1000,cubic,109838336,10.000185,87869043.22270037,564,2.0316523419396493,1.069450982875726
474,500,200,10000,bbr,131465216,10.000079,105171341.94639863,0,1.9989403199019233,1.1303201984038167
475,500,200,10000,cubic,130416640,10.000169,104331548.79682533,0,2.084139178139212,0.587108974315612
476,500,200,20000,bbr,130154496,10.000118,104122368.15605575,0,2.0051712848066265,1.1234492219480576
477,500,200,20000,cubic,132251648,10.00017,105799519.80816326,0,2.47750792138901,0.6215700756977884
478,500,200,50000,bbr,130940928,10.000078,104751925.33498238,0,2.495735968503564,0.991842033102642
479,500,200,50000,cubic,131858432,10.000179,105484857.42105217,0,2.563322299292224,0.67204675298804
480,750,5,100,bbr,777650176,10.00009,622114541.769124,40062,1.1070881999954305,1.9130264263367436
481,750,5,100,cubic,125042688,10.000126,100032889.98558618,2540,0.487958114974264,1.8726466732318858
482,750,5,1000,bbr,619053056,10.000087,495238136.2282148,2309,0.9289729925854995,3.3627680821565655
483,750,5,1000,cubic,282329088,10.000077,225861531.26620927,854,0.618437922104463,2.1119917387891416
484,750,5,10000,bbr,22675456,10.001029,18138498.348519936,0,0.08339583697321205,0.8113782679005075
485,750,5,10000,cubic,879099904,10.000072,703274859.6210108,0,1.1560614040742458,3.3639439641298363
486,750,5,20000,bbr,38404096,10.000386,30722090.9272902,0,0.10247049794634912,0.7879047375821452
487,750,5,20000,cubic,864026624,10.00008,691215769.473844,0,1.0461349567381872,3.2263732645076515
488,750,5,50000,bbr,31850496,10.001033,25477764.94688099,0,0.0956497427355188,0.6742333578733247
489,750,5,50000,cubic,869662720,10.000082,695724471.0593373,0,0.9665724130003002,2.995512606052017
490,750,10,100,bbr,806486016,10.000075,645183973.9201956,41628,1.0822971253069784,1.2318928533431635
491,750,10,100,cubic,93585408,10.000113,74867480.3974715,2363,0.47876323448115077,1.786230689340583
492,750,10,1000,bbr,759169024,10.000074,607330724.9526354,6841,1.1274548858702147,2.38030120610605
493,750,10,1000,cubic,141295616,10.000072,113035678.94311161,1795,0.5243677695024566,2.0827438563397784
494,750,10,10000,bbr,80347136,10.000742,64272939.7478707,0,0.384938063469571,1.6537332224168806
495,750,10,10000,cubic,819068928,10.000074,655250293.5478277,0,1.70477643743971,3.100332736522736
496,750,10,20000,bbr,54001664,10.000369,43199737.129699916,0,0.304622214874782,1.4092365543941987
497,750,10,20000,cubic,845283328,10.000078,676221387.8731745,0,1.379296470961755,3.2346110708909914
498,750,10,50000,bbr,64225280,10.000641,51376930.73873965,0,0.18114412180851744,1.567174926237665
499,750,10,50000,cubic,835584000,10.000073,668462320.2250624,0,1.018432511044339,3.130230603988643
500,750,25,100,bbr,681836544,10.000068,545465526.034423,53168,0.886062615804311,1.6054460419648948
501,750,25,100,cubic,37879808,10.000349,30302788.83266974,2140,0.3091819883276672,0.8333064850840602
502,750,25,1000,bbr,742260736,10.000068,593804550.9290537,4971,0.9652074474304183,2.4420229398557947
503,750,25,1000,cubic,71827456,10.000115,57461303.995004065,2432,0.34547011139547473,1.3107699127393593
504,750,25,10000,bbr,444596224,10.000076,355674276.0755018,0,0.7427408361440082,1.7250357476748988
505,750,25,10000,cubic,445644800,10.00009,356512631.3863175,0,0.8344464863386848,1.7264091827245258
506,750,25,20000,bbr,444596224,10.000082,355674062.672686,0,0.7456398743245518,1.8541220223405521
507,750,25,20000,cubic,445382656,10.000085,356303096.2236821,0,0.7834291396832328,1.764609314736977
508,750,25,50000,bbr,442892288,10.000087,354310747.89649326,0,0.733639144185015,1.8386374792141804
509,750,25,50000,cubic,446300160,10.000096,357036700.4476757,0,0.7600898667818216,1.827740291976414
510,750,50,100,bbr,566624256,10.000076,453295959.7507059,1169,1.0524114838717646,2.250508747511983
511,750,50,100,cubic,142606336,10.000109,114083825.28630438,1312,1.0183810670970312,0.9546448190737923
512,750,50,1000,bbr,511442944,10.000071,409151450.2247034,162,1.034373035780314,2.270073680220542
513,750,50,1000,cubic,347209728,10.000083,277765476.94654137,744,1.1368838595116066,2.3939566319122614
514,750,50,10000,bbr,434110464,10.000085,347285419.27393615,0,0.9256838600528802,1.8321414382201033
515,750,50,10000,cubic,436207616,10.000076,348963440.67785084,0,2.034515958469808,1.8343889326445866
516,750,50,20000,bbr,434110464,10.00008,347285592.9152567,0,0.891179381721819,1.7758185084399951
517,750,50,20000,cubic,436338688,10.000079,349068192.7612772,0,1.0520275308687117,1.7484473990140081
518,750,50,50000,bbr,434110464,10.00008,347285592.9152567,0,0.924071833042435,1.688393956404783
519,750,50,50000,cubic,436600832,10.000086,349277661.81210846,0,0.9843166321102375,1.7312901717247666
520,750,75,100,bbr,365690880,10.000078,292550422.1067076,872,2.635799634806565,2.571920954764837
521,750,75,100,cubic,118358016,10.000105,94685418.60310467,1141,0.9474877832680547,0.753304248089271
522,750,75,1000,bbr,370802688,10.000083,296639688.2905872,140,1.1200171318665435,2.656776524019284
523,750,75,1000,cubic,211812352,10.000097,169448237.95209187,657,1.275214121266978,1.2264754329735195
524,750,75,10000,bbr,384172032,10.000085,307335013.25238734,0,1.1251706613194081,1.6783434862839883
525,750,75,10000,cubic,386400256,10.000079,309117762.7696741,0,1.1463364983534525,1.036973000012903
526,750,75,20000,bbr,382599168,10.000081,306076855.177473,0,1.0937818218035305,1.569015844986725
527,750,75,20000,cubic,386269184,10.000096,309012380.6811455,0,1.194026779058449,1.0477179133659567
528,750,75,50000,bbr,383909888,10.000082,307125391.9717858,0,1.12911566552851,1.4982621695278489
529,750,75,50000,cubic,386662400,10.000081,309327414.447943,0,1.2121996960958126,0.9084373700089518
530,750,100,100,bbr,281673728,10.000073,225337337.4374367,45,1.2567194460439215,1.1547597690183438
531,750,100,100,cubic,101187584,10.000176,80948642.50389193,730,1.130417310010787,0.641433725709486
532,750,100,1000,bbr,279445504,10.000103,223554100.5927639,15,1.2480539267439041,1.0567561255173017
533,750,100,1000,cubic,275382272,10.000074,220304187.34901363,517,1.4102386488935994,0.874288665850644
534,750,100,10000,bbr,282591232,10.00008,226071177.03058374,0,1.2489977137297354,1.2282822434360974
535,750,100,10000,cubic,284688384,10.000091,227748634.68742436,0,1.29691153491114,0.758231384183406
536,750,100,20000,bbr,283639808,10.000011,226911596.7972435,0,1.2580841574405977,1.1843943311842786
537,750,100,20000,cubic,285212672,10.000087,228168152.53707293,0,1.3102779735569736,0.732122739120805
538,750,100,50000,bbr,283508736,10.000069,226805423.8425755,0,1.2658821746799336,1.1672669037912708
539,750,100,50000,cubic,285343744,10.000089,228272963.57062423,0,1.3087604141339473,0.7122694982797455
540,750,150,100,bbr,168034304,10.000093,134426193.03640476,88,1.5823212862391467,1.666748273908319
541,750,150,100,cubic,69861376,10.000143,55888301.59728716,1845,1.5404928830164517,0.6768692276120558
542,750,150,1000,bbr,169476096,10.000077,135579832.83528718,55,1.5835559364811767,1.7333742647274695
543,750,150,1000,cubic,177340416,10.000083,141871155.26941127,1193,1.6809814110656356,0.7657762790039194
544,750,150,10000,bbr,181272576,10.000087,145016799.15384737,0,1.6205095059300991,1.259018534398507
545,750,150,10000,cubic,183894016,10.000088,147113918.19751987,0,1.6533890641429083,0.4682566908520638
546,750,150,20000,bbr,180748288,10.000078,144597502.53948018,0,1.6193871402153246,1.4033234845850178
547,750,150,20000,cubic,183369728,10.00008,146694608.84312925,0,1.595937449122372,0.47205864068785885
548,750,150,50000,bbr,180748288,10.000108,144597068.75165746,0,1.6154943475525776,1.2917683388189005
549,750,150,50000,cubic,183894016,10.000091,147113874.063746,0,1.6299777966982,0.5081365692028077
550,750,200,100,bbr,128581632,10.000131,102863958.08214913,7,2.0017818428491636,0.940601077263912
551,750,200,100,cubic,50987008,10.000226,40788684.57572859,1588,1.943906679444031,0.487020212348577
552,750,200,1000,bbr,111280128,10.000152,89022749.25421134,45,2.4037606062149064,1.4452000418026183
553,750,200,1000,cubic,95420416,10.00015,76335187.7721834,1149,2.2582194271030214,0.8904471921718135
554,750,200,10000,bbr,130940928,10.000093,104751768.20855567,0,2.492562113848355,1.0852579270621654
555,750,200,10000,cubic,132644864,10.000191,106113864.4251895,0,2.5061781875100855,0.6037761819428306
556,750,200,20000,bbr,131465216,10.000078,105171352.46345079,0,1.9985424276319577,0.995500381022053
557,750,200,20000,cubic,132120576,10.000209,105694251.79013759,0,2.03310794884438,0.4588188490520201
558,750,200,50000,bbr,130940928,10.000087,104751831.05906978,0,2.0055720518632434,1.011232198806517
559,750,200,50000,cubic,131989504,10.000233,105589142.97296873,0,2.0294323940386416,0.497952232349082
