,bandwidth,delay,buffer_size,algorithm,bytes_sent,time_elapsed,goodput,retransmits,host_cpu,remote_cpu
279,100,50,50000,bbr,25165824,10.000816,20131016.50905286,0,0.5366825713128875,1.2093799258363214
280,100,75,100,cubic,9807304,10.000263,7845636.859750588,287,0.763199924680706,0.3335323311979522
281,100,75,100,bbr,109051904,10.000164,87240092.4624836,3411,0.8550154516245294,1.99749885860611
282,100,75,1000,bbr,72351744,10.000155,57880498.0522802,461,1.0173177547533534,2.2355343467647817
283,100,75,1000,cubic,48889856,10.000182,39111172.976651825,406,0.9262050897259058,1.91083449930466
284,100,75,10000,bbr,34471936,10.000472,27576247.201132108,0,0.8176545117761878,1.4004215857737845
285,100,75,10000,cubic,86900736,10.000079,69520039.59168723,0,0.854996639306101,1.868136069228476
286,100,75,20000,cubic,85721088,10.000111,68576109.2051878,0,1.1884177653692667,1.9112809474872525
287,100,75,20000,bbr,35782656,10.000129,28625755.527753692,0,0.8252274903191892,1.5981641788536491
288,100,75,50000,bbr,34471936,10.000359,27576558.801539026,0,0.8159702101861457,1.684887101508471
289,100,75,50000,cubic,86900736,10.000082,69520018.73584636,0,0.904866117342256,1.9130148806224587
290,100,100,100,bbr,107347968,10.000123,85877318.10898726,3876,1.5038579193576607,1.3806717435117235
291,100,100,100,cubic,8113144,10.001046,6489836.363116418,288,0.9992166662661892,0.2211376309164458
292,100,100,1000,cubic,43515904,10.000174,34812117.46915604,344,1.1095013780568894,1.8637093566449165
293,100,100,1000,bbr,75890688,10.000101,60711937.20943418,1138,1.0509198216260829,2.109788099329223
294,100,100,10000,cubic,73924608,10.000118,59138988.55993499,0,1.0869189041194922,1.9019084551398089
295,100,100,10000,bbr,45744128,10.00009,36594973.0452426,0,1.0286016293362032,1.8565937515630941
296,100,100,20000,cubic,73531392,10.000077,58824660.650113,0,1.3776469779618974,1.9529777562448682
297,100,100,20000,bbr,46268416,10.00008,37014436.68450652,0,1.112056673224501,1.9874790894649164
298,100,100,50000,bbr,43515904,10.00018,34812096.58226152,0,1.102722583702758,1.9729035524421772
299,100,100,50000,cubic,75104256,10.000145,60082533.60326275,0,1.450819310457798,1.9671483347344279
300,100,150,100,bbr,90701824,10.000131,72560508.6573366,5359,1.8859176653198295,1.5208274385769671
301,100,150,100,cubic,10668864,10.001033,8534209.61614665,242,1.480078106247019,0.3712188781689254
302,100,150,1000,bbr,66715648,10.000198,53371461.64505943,1673,1.4994952796409209,1.8106893929450814
303,100,150,1000,cubic,46268416,10.000145,37014196.09415664,1733,1.4910788798157675,1.616767850445607
304,100,150,10000,bbr,49807360,10.000119,39845413.83957531,0,1.6707844220203143,1.9285347141432727
305,100,150,10000,cubic,64880640,10.000082,51904086.38649163,0,1.5565057867039516,1.7803429967716868
306,100,150,20000,cubic,57278464,10.000091,45822354.21657663,0,1.5564749542967815,1.6668573076538173
307,100,150,20000,bbr,56623104,10.000324,45297015.5766953,0,1.503262111885359,0.8561439968128924
308,100,150,50000,cubic,55705600,10.000209,44563548.6218338,0,1.5228121446602692,1.5584383346500765
309,100,150,50000,bbr,57933824,10.000098,46346605.00327097,0,1.4985144817983231,0.8899722719616107
310,100,200,100,bbr,75104256,10.000399,60081007.56779805,5872,1.9416167984805004,1.1506732480111366
311,100,200,100,cubic,6705688,10.001041,5363992.008431922,271,1.8838754183167834,0.14267946047068245
312,100,200,1000,bbr,63176704,10.000342,50539634.74449174,6477,1.941815606710344,0.601362636384464
313,100,200,1000,cubic,29491200,10.000446,23591907.80091208,2575,1.9022871178493546,0.6750575357635404
314,100,200,10000,cubic,55443456,10.000107,44354290.20909476,0,1.943036768802538,1.4640799145654237
315,100,200,10000,bbr,53608448,10.000246,42885703.41169607,0,2.137907073431591,0.894564850114311
316,100,200,20000,bbr,53608448,10.000255,42885664.8155472,0,1.93364885213812,0.9395018242526547
317,100,200,20000,cubic,55705600,10.000134,44563882.8439699,0,1.9482785196486359,1.5184320194179435
318,100,200,50000,bbr,53608448,10.000351,42885253.12761522,0,1.926986419307357,0.870358819725327
319,100,200,50000,cubic,55181312,10.000144,44144413.92043954,0,2.188271405818711,1.4334847190597828
320,250,5,100,bbr,249430016,10.00007,199542616.001688,12358,0.6180238066845722,2.0670790938699413
321,250,5,100,cubic,55080472,10.000096,44063954.586035974,746,0.19014066657206535,1.9221110423801393
322,250,5,1000,bbr,39714816,10.000996,31768688.638611592,76,0.1087479813674667,1.6048922515842394
323,250,5,1000,cubic,265158656,10.000095,212124909.61335868,353,0.639728019047448,2.3238445938404073
324,250,5,10000,bbr,10878976,10.001058,8702260.100881327,0,0.07662098942153397,0.3880505570134522
325,250,5,10000,cubic,293339136,10.000079,234669454.9113062,0,0.4361716841362196,2.333600995087474
326,250,5,20000,bbr,13500416,10.001039,10799210.762001827,0,0.0793647784421554,0.464948074152643
327,250,5,20000,cubic,292159488,10.000079,233725743.96662268,0,0.4916952459414236,2.2386286619477263
328,250,5,50000,bbr,16121856,10.001046,12896135.864188606,0,0.08607750487584614,0.4459028825857024
329,250,5,50000,cubic,289931264,10.000114,231942367.05701554,0,1.4886141206298116,2.4225049175033035
330,250,10,100,bbr,254672896,10.000073,203736829.52114448,9380,0.6894006345465565,2.0406467344957893
331,250,10,100,cubic,48549992,10.000177,38839306.144281246,721,0.1772578365063107,1.9120091419073344
332,250,10,1000,cubic,231211008,10.000123,184966531.31166485,685,0.715937379529768,2.55004083439782
333,250,10,1000,bbr,73400320,10.000358,58718153.890090734,136,0.29660168344833543,2.4715234202368586
334,250,10,10000,cubic,286654464,10.000087,229321576.1022879,0,0.48458945190839586,2.1041750204945044
335,250,10,10000,bbr,17694720,10.001046,14154295.46069481,0,0.13389694993582488,0.557499945561479
336,250,10,20000,bbr,18743296,10.001036,14993083.516547687,0,0.13576621126134616,0.689021430263432
337,250,10,20000,cubic,286392320,10.000075,229112137.65896755,0,0.9777487251204672,2.39194242246451
338,250,10,50000,cubic,287440896,10.000106,229950279.32703912,0,0.5523521023568277,2.320060579002163
339,250,10,50000,bbr,18350080,10.000104,14679911.328922179,0,0.13570914126099654,0.605310619011452
340,250,25,100,cubic,30932992,10.000095,24746158.51149414,685,0.30626503953588835,1.5833746311990058
341,250,25,100,bbr,271712256,10.000091,217367826.75277656,10251,0.867820837461017,1.7719078880375148
342,250,25,1000,bbr,187170816,10.000084,149735395.02268183,866,0.772503305509896,2.93922055373615
343,250,25,1000,cubic,114950144,10.000115,91959057.6708368,761,0.6108453561586594,2.2096738403170937
344,250,25,10000,bbr,44826624,10.000679,35858864.383108385,0,0.24984475651198546,1.1867389024028032
345,250,25,10000,cubic,257949696,10.00008,206358105.9351525,0,1.1573838723003922,2.2520331211837084
346,250,25,20000,cubic,283508736,10.0001,226804720.75279248,0,0.701754281758398,2.29651134027147
347,250,25,20000,bbr,19529728,10.000182,15623498.052335447,0,0.2837394048134629,0.728558520370786
348,250,25,50000,bbr,47448064,10.000979,37954735.43140127,0,0.4377212993911337,1.5750633373249765
349,250,25,50000,cubic,254935040,10.000087,203946257.66755828,0,0.7980093028818025,2.831142348157628
350,250,50,100,cubic,19660800,10.001047,15726993.383792717,569,0.535862534709868,0.703215322428955
351,250,50,100,bbr,262012928,10.000081,209608644.569979,13093,0.795536908258343,1.663542412189715
352,250,50,1000,bbr,217448448,10.000108,173956879.6656996,1680,0.7433163383536684,2.4436236094822648
353,250,50,1000,cubic,78643200,10.000311,62912603.4180337,1614,0.860999193882288,2.089090543136546
354,250,50,10000,bbr,94240768,10.000133,75391611.6915645,0,0.770948806156612,2.2338961703001337
355,250,50,10000,cubic,203030528,10.000081,162423106.77283514,0,0.8442700778082032,2.2216234143105877
356,250,50,20000,cubic,206700544,10.000081,165359095.7913241,0,0.8365078349028495,1.9046554952483636
357,250,50,20000,bbr,90308608,10.000086,72246265.0821203,0,0.604347119450602,2.1832685023307143
358,250,50,50000,cubic,206569472,10.000081,165254239.04066378,0,0.8256982896312732,2.515315714249001
359,250,50,50000,bbr,88997888,10.000219,71196751.1911489,0,0.6126930705123423,2.302094697709891
360,250,75,100,bbr,211419136,10.000081,169133938.8150956,11269,1.646657672536925,1.5004276501157106
361,250,75,100,cubic,12845056,10.001043,10274973.120303553,649,0.765378947075178,0.294913203757176
362,250,75,1000,bbr,218890240,10.000083,175110738.58086976,3338,1.4323188154263875,2.14824141255033
363,250,75,1000,cubic,60817408,10.000434,48651814.91123285,2573,1.04710898384388,1.7643000347742879
364,250,75,10000,bbr,151126016,10.00016,120898878.41794533,0,0.942285121260566,1.3308466915252333
365,250,75,10000,cubic,139067392,10.000072,111253112.57758945,0,1.631304205688259,2.0492003592126764
366,250,75,20000,cubic,139198464,10.000092,111357746.70873028,0,0.9662692075831427,1.77242826669258
367,250,75,20000,bbr,152305664,10.000105,121843251.84585562,0,0.9272388135769934,1.282489962868614
368,250,75,50000,bbr,152043520,10.000094,121633672.64347714,0,1.6535264544140191,1.2986278179526447
369,250,75,50000,cubic,139198464,10.00007,111357991.69405815,0,0.95952787749401,1.9543477117946488
370,250,100,100,cubic,21889024,10.000229,17510818.20226317,860,1.0097311414792574,0.6831408559220293
371,250,100,100,bbr,205914112,10.000079,164729988.233093,4962,1.2036745601620011,1.655003882094426
372,250,100,1000,bbr,185204736,10.000082,148162573.86689427,1831,1.1651566842857717,1.9500995899493376
373,250,100,1000,cubic,89260032,10.000165,71406847.3870181,1741,1.0724660643402726,1.7241945454095888
374,250,100,10000,cubic,136052736,10.000077,108841350.72159946,0,1.182272687288831,1.9077252461561989
375,250,100,10000,bbr,148504576,10.000107,118802389.61443113,0,1.1642547984858949,1.4239327933852683
376,250,100,20000,bbr,141426688,10.000116,113140037.97555949,0,1.1298355256959614,1.212044513593431
377,250,100,20000,cubic,144048128,10.000098,115237373.07374388,0,1.1848703697418932,1.154066716650857
378,250,100,50000,bbr,141819904,10.000097,113454822.68821992,0,1.1531343630521722,1.2832294953438448
379,250,100,50000,cubic,143654912,10.000089,114922906.78612961,0,1.2109962908359886,1.2325647262784611
380,250,150,100,bbr,151912448,10.000088,121528888.94577728,3495,2.285781653046115,1.6703524532836769
381,250,150,100,cubic,26476544,10.000263,21180678.1481647,723,1.4779749251528422,0.6156993886354125
382,250,150,1000,cubic,90177536,10.000103,72141285.74475683,2138,1.7596391857345568,1.423042766946378
383,250,150,1000,bbr,156762112,10.000103,125408397.8935017,1524,1.6030800444102236,1.4911342172515778
384,250,150,10000,cubic,137625600,10.000086,110099533.14401497,0,2.224345749174744,1.102465672277414
385,250,150,10000,bbr,134873088,10.000136,107897003.0007592,0,1.586917995811181,1.0488337889732782
386,250,150,20000,bbr,134873088,10.000124,107897132.47555731,0,2.162079772318931,1.07892775817945
387,250,150,20000,cubic,137494528,10.000075,109994797.4390192,0,1.622280925717608,0.9890154559376727
388,250,150,50000,bbr,135266304,10.000109,108211863.69068576,0,1.574542545387047,1.089219276187115
389,250,150,50000,cubic,135397376,10.000092,108316904.28448057,0,1.6056449278362943,1.3348873126307872
390,250,200,100,cubic,26214400,10.000614,20970232.427728936,235,1.9197402515410622,0.7563167150503497
391,250,200,100,bbr,111280128,10.000068,89023497.04022013,889,1.9988845966763424,1.1988388858535461
392,250,200,1000,cubic,78118912,10.0001,62494504.65495345,862,2.0113025836526814,1.2542045538099555
393,250,200,1000,bbr,107347968,10.000105,85877472.6865368,585,1.9900018550739234,1.3754620125920949
394,250,200,10000,cubic,129236992,10.000098,103388580.39191216,0,2.0462434295636447,0.9743331614331185
395,250,200,10000,bbr,125304832,10.000193,100241930.93073304,0,2.01199035128856,1.1347644074071244
396,250,200,20000,cubic,126091264,10.000089,100872113.43819042,0,2.0496691619952347,0.971776196593673
397,250,200,20000,bbr,126091264,10.000125,100871750.30312121,0,2.0139413106090864,1.01906473971382
398,250,200,50000,bbr,126222336,10.000155,100976303.66729316,0,2.001666442931273,1.1248243289062796
399,250,200,50000,cubic,129368064,10.000076,103493664.64814867,0,2.05702498328529,0.9538376695156612
400,500,5,100,cubic,117702656,10.000093,94161249.10038337,1635,0.2702350209459333,1.8567395095721875
401,500,5,100,bbr,486670336,10.000083,389333037.3357901,38216,0.8308506736984436,2.0647610168578456
402,500,5,1000,cubic,400949248,10.00008,320756832.3453412,550,0.8274246186714884,3.2122002589376213
403,500,5,1000,bbr,203554816,10.000089,162842403.50260884,502,0.598754712338191,2.514733648226212
404,500,5,10000,cubic,586153984,10.000077,468919576.5192608,0,0.815121020814195,2.51333119573919
405,500,5,10000,bbr,18743296,10.00023,14994291.93128558,0,0.08473848169835396,0.6671489142267806
406,500,5,20000,bbr,18874368,10.001083,15097859.301837612,0,0.0861397087693576,0.5885563916834232
407,500,5,20000,cubic,585236480,10.000081,468185391.69832724,0,1.5157597723780805,2.5017045840029146
408,500,5,50000,bbr,22675456,10.001048,18138463.888984434,0,0.08853579672987302,0.632234919856901
409,500,5,50000,cubic,581173248,10.000087,464934553.4693848,0,0.8071247957913993,2.661674418974785
410,500,10,100,bbr,503709696,10.000079,402964573.3798703,29183,0.9608739244342487,1.9378544743056263
411,500,10,100,cubic,98172928,10.00007,78537792.63545156,1606,0.465555291873561,2.043616941251782
412,500,10,1000,bbr,389677056,10.0001,311738527.41472584,819,0.8422244540967208,3.2059177579524714
413,500,10,1000,cubic,212205568,10.00008,169763096.29522964,644,0.6401786867563122,2.5468688836421083
414,500,10,10000,cubic,562167808,10.000086,449730378.718743,0,0.8358551297307272,2.7675613712202582
415,500,10,10000,bbr,40239104,10.000793,32188730.633660752,0,0.30480849365014673,0.9076419690017967
416,500,10,20000,cubic,563085312,10.000083,450464510.74456084,0,0.842171137628148,2.390539468999575
417,500,10,20000,bbr,39321600,10.000742,31454946.043003608,0,0.15608724314915026,0.798990953496226
418,500,10,50000,bbr,31850496,10.000223,25479828.599822223,0,0.15247765989664264,0.894513053764887
419,500,10,50000,cubic,570687488,10.000073,456546657.60939944,0,0.825080667649285,2.5436960360198655
420,500,25,100,bbr,525860864,10.000571,420664671.2472718,34042,1.4122239835150123,1.7588382028642564
421,500,25,100,cubic,46923776,10.000179,37538348.86355534,1729,0.3189573670845976,1.6039808057748257
422,500,25,1000,bbr,480903168,10.000118,384717994.7276622,5974,1.2952036292985114,3.05157506656354
423,500,25,1000,cubic,107741184,10.000422,86189310.01111753,1619,0.7098729959897273,2.018663248347767
424,500,25,10000,bbr,156237824,10.000101,124988996.8111322,0,0.7493094544794333,2.37277652506141
425,500,25,10000,cubic,440139776,10.000087,352108757.45381016,0,0.9289472561377332,3.1632053209768642
426,500,25,20000,cubic,443678720,10.000082,354940065.491463,0,0.8945406105657184,3.3455666554081547
427,500,25,20000,bbr,152305664,10.000147,121842740.11172035,0,0.749058887423077,2.510364743574455
428,500,25,50000,bbr,154927104,10.000088,123940592.5227858,0,0.69839663884181,2.4591674870615763
429,500,25,50000,cubic,442236928,10.000109,353785686.13602114,0,0.8891684555368253,3.3051998150887134
430,500,50,100,bbr,449839104,10.000066,359868908.06520677,6095,0.977880720959502,2.635256546176939
431,500,50,100,cubic,40632320,10.000464,32504347.798262164,1002,0.5657159879117097,0.8201104053709043
432,500,50,1000,cubic,141819904,10.000136,113454380.220429,1103,0.9857732194223713,2.0681214078693215
433,500,50,1000,bbr,423624704,10.000074,338897255.3603103,2207,0.96028747945343,2.954640636977546
434,500,50,10000,bbr,290848768,10.000069,232677408.9258784,0,0.8290660097345853,1.3179109736840566
435,500,50,10000,cubic,293339136,10.000078,234669478.37806866,0,1.5828360023213135,1.3027339691100173
436,500,50,20000,cubic,293470208,10.00008,234774288.20569435,0,0.8248686245370578,1.199970350087678
437,500,50,20000,bbr,291241984,10.000085,232991606.77134243,0,0.8086757497162426,1.3696530797617072
438,500,50,50000,bbr,290848768,10.000078,232677199.51784375,0,0.8356842476602027,1.3300356256183696
439,500,50,50000,cubic,293339136,10.00008,234669431.44454843,0,0.89130992427708,1.2228120171918555
440,500,75,100,cubic,82575360,10.000114,66059534.9213019,753,1.1828316048193894,0.9940094822404513
441,500,75,100,bbr,364249088,10.000086,291396764.38782626,1566,1.1378362463993967,2.733836356311461
442,500,75,1000,cubic,190840832,10.000093,152671245.75741446,2320,1.278166659062692,1.8750523474896825
443,500,75,1000,bbr,370409472,10.000077,296325295.89522165,90,1.1032524849705838,1.6483947177546987
444,500,75,10000,bbr,285605888,10.000078,228482928.23315978,0,1.04427604632909,1.37098606735966
445,500,75,10000,cubic,286523392,10.000083,229216811.10046786,0,1.120942704320505,1.2923863350083868
446,500,75,20000,bbr,284819456,10.000117,227852898.92108265,0,1.0470513552234633,1.358515415779172
447,500,75,20000,cubic,285474816,10.000081,228378002.9381762,0,1.1666713745877293,1.3905179018834046
448,500,75,50000,bbr,284688384,10.000086,227748748.56076238,0,1.0355561288854709,1.3847067553418704
449,500,75,50000,cubic,285999104,10.000101,228796972.35057923,0,1.0935506391583814,1.3013227516895094
450,500,100,100,cubic,62390272,10.000241,49911014.744544655,600,1.0688562778314945,0.602983214505259
451,500,100,100,bbr,267255808,10.000082,213802893.2162756,316,2.2374346431085432,1.9736457799724008
452,500,100,1000,cubic,156368896,10.000087,125094028.4819522,246,1.520913205469981,1.4957071387363616
453,500,100,1000,bbr,277348352,10.000093,221876618.14745122,31,1.2789667826441895,1.2242281756731939
454,500,100,10000,cubic,279052288,10.00008,223240044.47964415,0,1.269737143147184,0.9572490706319702
455,500,100,10000,bbr,278396928,10.000074,222715894.30238217,0,1.269229275376029,1.2139949524175142
456,500,100,20000,cubic,279052288,10.000083,223239977.50818667,0,1.2618549747827037,1.1467849714813623
457,500,100,20000,bbr,279052288,10.000069,223240290.0419987,0,1.2564191185059528,1.2990552847244594
458,500,100,50000,bbr,278003712,10.000085,222401079.19082686,0,1.2778716348567918,1.1913002241074526
459,500,100,50000,cubic,279314432,10.000093,223449467.51995206,0,1.3235220314924867,1.169367786351483
460,500,150,100,bbr,176816128,10.000083,141451728.3506547,47,1.6423151652713326,1.126447910872511
461,500,150,100,cubic,57802752,10.00013,46241600.45919403,820,1.6602403527243241,0.8246493954387146
462,500,150,1000,bbr,170262528,10.000056,136209259.62814608,49,1.6047080465251304,1.7882921762919244
463,500,150,1000,cubic,94240768,10.000201,75391099.0389093,877,1.852850889520085,0.8411953201860276
464,500,150,10000,cubic,183238656,10.000097,146589502.88182205,0,1.6587289281147986,0.624919583388258
465,500,150,10000,bbr,181403648,10.000082,145121728.4018271,0,1.6162923750416325,1.3916796075798377
466,500,150,20000,cubic,182976512,10.000117,146379496.95988557,0,1.8806043097803025,0.6378294685450627
467,500,150,20000,bbr,181272576,10.00009,145016755.64919916,0,1.6196370844815775,1.375979848465473
468,500,150,50000,bbr,181272576,10.000083,145016857.16008556,0,1.62614930711448,1.4212422310682395
469,500,150,50000,cubic,183369728,10.00009,146694462.14984065,0,1.6907749834157757,0.65052860498313
470,500,200,100,bbr,126091264,10.000131,100871689.78086388,48,2.01439422979281,0.9926812343963748
471,500,200,100,cubic,43384832,10.00023,34707067.337451234,725,2.013013444559925,0.865181587941338
472,500,200,1000,bbr,109969408,10.000082,87974805.00659893,90,1.9899543278396343,1.4389877224981655
473,500,200,1000,cubic,72089600,10.00015,57670814.93777593,1683,2.0540557953799734,0.6703932303048092
474,500,200,10000,cubic,132382720,10.000157,105904513.29914121,0,2.0464354918041208,0.4674044762872887
475,500,200,10000,bbr,130154496,10.000153,104122003.73334289,0,2.016367855515481,0.9755848406274182
476,500,200,20000,cubic,131858432,10.000165,105485005.09741588,0,2.0972208401121013,0.6192603325655527
477,500,200,20000,bbr,131203072,10.000073,104961691.37965292,0,2.0067930258218856,1.0997190066667046
478,500,200,50000,cubic,131989504,10.000187,105589628.67394379,0,2.0416880240267643,0.624822003569487
479,500,200,50000,bbr,130940928,10.000093,104751768.20855567,0,2.005666255268836,1.0369750922649408
480,750,5,100,cubic,113377280,10.000081,90701089.3211765,2993,0.5108326539328556,2.0026645957580356
481,750,5,100,bbr,789446656,10.000074,631552651.3103803,40210,1.1724690215371105,2.29973616843164
482,750,5,1000,bbr,603324416,10.000078,482655768.085009,2290,0.952617405208017,3.3410308877227983
483,750,5,1000,cubic,298057728,10.000081,238444251.0015669,743,0.6741319862136037,2.1867201733988826
484,750,5,10000,bbr,21364736,10.000711,17090573.66021276,0,0.08264071097753424,0.6204039217476104
485,750,5,10000,cubic,881459200,10.000055,705163481.600851,0,1.0511093069057158,3.36180211344368
486,750,5,20000,bbr,30539776,10.001043,24429272.826844163,0,0.09763026356579246,0.6791856508541115
487,750,5,20000,cubic,871104512,10.000081,696877964.8884845,0,1.0525679244593915,3.2947653195127713
488,750,5,50000,cubic,880672768,10.000082,704532437.2340146,0,0.952897469697136,3.203301505549515
489,750,5,50000,bbr,21364736,10.000879,17090286.56381104,0,0.08770378209715496,0.6060498547288203
490,750,10,100,cubic,102629376,10.000086,82102794.71596545,2042,0.2192819971063819,1.7784306654292659
491,750,10,100,bbr,796000256,10.000091,636794409.9708693,44503,1.1971699561886147,1.4886257960474272
492,750,10,1000,bbr,772014080,10.000095,617605396.748731,8218,1.1971057139801193,2.2383966893374962
493,750,10,1000,cubic,127664128,10.000089,102130393.4394984,1721,0.5695141711291192,1.88969643269636
494,750,10,10000,cubic,845545472,10.000118,676428395.74493,0,1.1065155818650434,3.2268502223627085
495,750,10,10000,bbr,54394880,10.00033,43514468.022555254,0,0.16613126959563737,1.2577957636726755
496,750,10,20000,cubic,842268672,10.000154,673804561.0097604,0,1.1621411704648,3.1803987451558444
497,750,10,20000,bbr,57671680,10.000156,46136624.2686614,0,0.1712315636517038,1.515606125744746
498,750,10,50000,bbr,436469760,10.000105,349172141.6925122,0,0.632169645101447,1.7591436313383064
499,750,10,50000,cubic,463470592,10.000084,370773359.10378355,0,0.841232942550572,2.94470718593875
500,750,25,100,bbr,680525824,10.000076,544416521.6344355,54531,0.865817150822061,1.818053414845029
501,750,25,100,cubic,39452672,10.000114,31561777.795733128,2072,0.30886395700475916,0.9168354489092286
502,750,25,1000,cubic,77070336,10.000089,61655720.06409144,2514,0.35897894832295,1.4387237559261374
503,750,25,1000,bbr,732954624,10.000085,586358715.1509212,5968,1.586059262350877,2.5405313175898
504,750,25,10000,bbr,444596224,10.000085,355673955.9713742,0,0.7053165930856442,1.6699438412869578
505,750,25,10000,cubic,445382656,10.000079,356303310.003851,0,0.7896860579906302,1.6057219099714828
506,750,25,20000,cubic,445382656,10.000074,356303488.1541877,0,0.8295748379458222,1.747821433841595
507,750,25,20000,bbr,442892288,10.000078,354311066.77367914,0,0.7115146336083746,1.691984384894264
508,750,25,50000,cubic,445382656,10.000086,356303060.5936789,0,0.788062677930117,1.880034511866285
509,750,25,50000,bbr,444203008,10.000086,355359350.30958736,0,0.7313859802936236,1.892304806609789
510,750,50,100,cubic,144179200,10.000096,115342252.71437395,1745,0.9249141445210697,1.0567051955484694
511,750,50,100,bbr,566493184,10.000079,453190966.9913608,1575,1.0851307515463327,2.5815127354787486
512,750,50,1000,cubic,352321536,10.000089,281854720.29298943,1505,1.1961341880939245,2.4368901448713682
513,750,50,1000,bbr,507510784,10.000081,406005338.5567577,877,0.9768503723976764,2.3962183690582837
514,750,50,10000,cubic,436731904,10.000084,349382588.3862576,0,0.9652106001815258,1.8577862721296297
515,750,50,10000,bbr,435027968,10.000076,348019729.4500562,0,0.95616159041672,1.9183855989123217
516,750,50,20000,cubic,436600832,10.000069,349278255.5800365,0,1.0335036643668007,1.6865431402454618
517,750,50,20000,bbr,435027968,10.000079,348019625.04496217,0,0.9217739846337678,1.7353402104362918
518,750,50,50000,cubic,436469760,10.000077,349173119.3669809,0,1.0280240176459536,1.882083334905725
519,750,50,50000,bbr,434241536,10.00008,347390449.67640257,0,0.934408581702205,1.9566532795651248
520,750,75,100,cubic,103546880,10.000145,82836302.87360834,770,0.9695799460822462,0.847605664613002
521,750,75,100,bbr,368705536,10.000075,294962216.58337563,758,1.092428947852768,2.6147964690729246
522,750,75,1000,cubic,363069440,10.000116,290452182.75468,832,1.8076834676276534,1.426185121296155
523,750,75,1000,bbr,367394816,10.000079,293913530.883106,279,1.115870379769837,2.3319626804186537
524,750,75,10000,bbr,384434176,10.000076,307545003.4579737,0,1.1147250750536515,1.6454265200104017
525,750,75,10000,cubic,386269184,10.000077,309012967.800148,0,1.2409415084698643,1.1255110917898274
526,750,75,20000,cubic,384172032,10.000079,307335197.65193856,0,1.20963237064824,1.1214204334600089
527,750,75,20000,bbr,381812736,10.000091,305447409.228576,0,1.1326918328076152,1.660837876798611
528,750,75,50000,bbr,383123456,10.000078,306496374.1282818,0,1.1298419875340835,1.412302284082054
529,750,75,50000,cubic,386400256,10.000074,309117917.3274118,0,1.30820964553677,0.9866212984704115
530,750,100,100,cubic,105775104,10.000127,84619008.53859155,1857,1.3227874859481947,0.7852344129320568
531,750,100,100,bbr,272498688,10.000087,217997053.8256317,105,2.42093426808015,2.002241709156207
532,750,100,1000,cubic,275251200,10.000095,220198868.11075294,569,1.34775146914168,1.1591884403722044
533,750,100,1000,bbr,282984448,10.00007,226385973.69818413,0,1.2442145345983928,1.318265331652437
534,750,100,10000,bbr,283508736,10.000075,226805287.7603418,0,1.2775603433117761,1.2897581708380081
535,750,100,10000,cubic,284950528,10.000091,227958347.9790334,0,1.273293767604588,0.684372044615319
536,750,100,20000,cubic,284033024,10.000081,227224578.6809127,0,1.350698143027991,0.92068680035397
537,750,100,20000,bbr,283508736,10.000073,226805333.1210682,0,1.2488635815296265,1.330752683658177
538,750,100,50000,bbr,283508736,10.000071,226805378.48181278,0,1.257527340685709,1.3081188555229788
539,750,100,50000,cubic,285868032,10.000076,228692687.53557473,0,2.6185423539213146,0.8721782446714822
540,750,150,100,bbr,180748288,10.000104,144597126.58988345,0,2.3563368753917637,1.2873163976145248
541,750,150,100,cubic,55836672,10.000282,44668077.960201524,1512,1.552719872290507,0.518014707476018
542,750,150,1000,cubic,154271744,10.000124,123415864.84327595,1022,1.6586773475120875,1.021409422447245
543,750,150,1000,bbr,180748288,10.000118,144596924.15629494,0,2.4022335092791254,1.1272307013747467
544,750,150,10000,cubic,183238656,10.000107,146589356.29388765,0,1.6438402161353154,0.47144516914264134
545,750,150,10000,bbr,181010432,10.000091,144807027.85604653,0,1.6305341771934605,1.3006923988826804
546,750,150,20000,bbr,181272576,10.000092,145016726.64611486,0,1.62824950068625,1.478872982731441
547,750,150,20000,cubic,183500800,10.000089,146799333.485932,0,1.656517038490612,0.573161289381871
548,750,150,50000,cubic,183500800,10.000103,146799127.96898192,0,1.668237233536141,0.5431651951037204
549,750,150,50000,bbr,181010432,10.000079,144807201.6231072,0,1.6291740847727407,1.3604813525918769
550,750,200,100,cubic,43909120,10.000228,35126495.11591136,1212,1.958495135094308,0.4440380146891155
551,750,200,100,bbr,128843776,10.000118,103073804.52910656,60,2.0152160629281872,0.9432780276619858
552,750,200,1000,bbr,128319488,10.000103,102654533.05830951,7,2.470774831002867,1.0506745681305183
553,750,200,1000,cubic,80871424,10.000219,64695722.363680236,567,1.9898992844516468,0.9854929871709643
554,750,200,10000,bbr,130154496,10.000104,104122513.92585517,0,1.9942954537291537,1.1228246503985144
555,750,200,10000,cubic,132251648,10.000183,105799382.27130444,0,2.1041104715851136,0.4998575042888415
556,750,200,20000,bbr,130940928,10.000094,104751757.7334773,0,2.5508227551237,1.1325861123082455
557,750,200,20000,cubic,131203072,10.000197,104960389.88031936,0,2.050943210019184,0.5201417684349553
558,750,200,50000,bbr,130285568,10.000109,104227318.32223028,0,2.0142075901803933,1.142692329712785
559,750,200,50000,cubic,131989504,10.000192,105589575.8801431,0,2.046560141100201,0.535559371759613
560,1000,5,100,cubic,112328704,10.000096,89862100.52383497,2958,0.21283871806608445,1.8177153435983726
